,cc,NZ,N,Z,A,el,o,mass,mass_err,binding,binding_err,B,beta,beta_err,u,atomic_mass,atomic_mass_err,umass,umass_err,precision
3113,,46,143,97,240,Bk,-,55664.0,150.0,7523.0,1.0,B-,-2327.0,151.0,240,59758.0,161.0,240.059758,0.00016099999999999998,6.706663430028118e-07
3114,,44,142,98,240,Cf,-a,57990.944,18.7,7510.23,0.078,B-,-6208.0,401.0,240,62255.842,20.075,240.062255842,2.0075e-05,8.362414128613627e-08
3115,,42,141,99,240,Es,x,64199.0,401.0,7481.0,2.0,B-,,,240,68920.0,430.0,240.06892,0.00043,1.79115230742905e-06
3116,0,59,150,91,241,Pa,x,59640.0,300.0,7528.0,1.0,B-,3443.0,358.0,241,64026.0,322.0,241.064026,0.00032199999999999997,1.3357447203673599e-06
3117,,57,149,92,241,U,x,56197.0,196.0,7539.0,1.0,B-,1937.0,208.0,241,60330.0,210.0,241.06033,0.00020999999999999998,8.71151217622576e-07
3118,,55,148,93,241,Np,+,54260.175,70.719,7544.27,0.293,B-,1305.0,70.711,241,58250.697,75.92,241.058250697,7.592e-05,3.1494462346957053e-07
3119,,53,147,94,241,Pu,,52955.175,1.106,7546.439,0.005,B-,20.78,0.166,241,56849.722,1.187,241.056849722,1.187e-06,4.924149640920445e-09
3120,,51,146,95,241,Am,,52934.395,1.114,7543.278,0.005,B-,-767.434,1.168,241,56827.413,1.195,241.056827413,1.195e-06,4.957337291893499e-09
3121,,49,145,96,241,Cm,,53701.83,1.608,7536.848,0.007,B-,-2330.0,200.0,241,57651.288,1.726,241.057651288,1.7259999999999999e-06,7.160112905679511e-09
3122,,47,144,97,241,Bk,-,56032.0,200.0,7524.0,1.0,B-,-3295.0,260.0,241,60153.0,215.0,241.060153,0.000215,8.918935681584836e-07
3123,,45,143,98,241,Cf,-a,59327.0,166.0,7507.0,1.0,B-,-4537.0,280.0,241,63690.0,178.0,241.06369,0.000178,7.38394073367084e-07
3124,,43,142,99,241,Es,-a,63863.0,225.0,7485.0,1.0,B-,-5263.0,374.0,241,68560.0,242.0,241.06856,0.000242,1.0038637970874344e-06
3125,,41,141,100,241,Fm,x,69126.0,298.0,7460.0,1.0,B-,,,241,74210.0,320.0,241.07421,0.00031999999999999997,1.327392092252423e-06
3126,0,58,150,92,242,U,+a,58620.0,201.0,7532.0,1.0,B-,1203.0,283.0,242,62931.0,215.0,242.062931,0.000215,8.881987800106411e-07
3127,,56,149,93,242,Np,+,57416.932,200.004,7533.403,0.826,B-,2700.0,200.0,242,61639.615,214.713,242.061639615,0.00021471299999999998,8.870178700826031e-07
3128,,54,148,94,242,Pu,,54716.932,1.245,7541.327,0.005,B-,-751.14,0.708,242,58741.045,1.336,242.058741045,1.336e-06,5.51932144335011e-09
3129,,52,147,95,242,Am,-n,55468.072,1.119,7534.991,0.005,B-,664.309,0.414,242,59547.428,1.2,242.059547428,1.2e-06,4.9574578352747554e-09
3130,,50,146,96,242,Cm,,54803.764,1.142,7534.503,0.005,B-,-2930.0,200.0,242,58834.263,1.225,242.058834263,1.2250000000000001e-06,5.060753117025351e-09
3131,,48,145,97,242,Bk,-,57734.0,200.0,7519.0,1.0,B-,-1653.0,200.0,242,61980.0,215.0,242.06198,0.000215,8.882022695179144e-07
3132,,46,144,98,242,Cf,-a,59386.966,12.892,7509.098,0.053,B-,-5414.0,256.0,242,63754.533,13.84,242.063754533,1.384e-05,5.717501997232396e-08
3133,,44,143,99,242,Es,-a,64801.0,256.0,7483.0,1.0,B-,-3598.0,475.0,242,69567.0,275.0,242.069567,0.00027499999999999996,1.1360370632628924e-06
3134,,42,142,100,242,Fm,x,68400.0,401.0,7465.0,2.0,B-,,,242,73430.0,430.0,242.07343,0.00043,1.7763205156385811e-06
3135,0,59,151,92,243,U,x,62360.0,300.0,7518.0,1.0,B-,2484.0,302.0,243,66946.0,322.0,243.066946,0.00032199999999999997,1.324737918087801e-06
3136,,57,150,93,243,Np,IT,59876.0,32.0,7525.0,0.0,B-,2121.0,32.0,243,64279.0,34.0,243.064279,3.4e-05,1.3988069386370015e-07
3137,,55,149,94,243,Pu,,57754.602,2.542,7531.008,0.01,B-,579.556,2.622,243,62002.119,2.728,243.062002119,2.728e-06,1.122347374833359e-08
3138,,53,148,95,243,Am,,57175.046,1.388,7530.173,0.006,B-,-6.952,1.569,243,61379.94,1.49,243.06137994,1.49e-06,6.130138816655317e-09
3139,,51,147,96,243,Cm,-a,57181.998,1.496,7526.925,0.006,B-,-1507.695,4.506,243,61387.403,1.606,243.061387403,1.606e-06,6.607384320312564e-09
3140,,49,146,97,243,Bk,-a,58689.693,4.524,7517.501,0.019,B-,-2300.0,114.0,243,63005.98,4.857,243.06300598,4.857e-06,1.9982473188041002e-08
3141,,47,145,98,243,Cf,-a,60990.0,114.0,7505.0,0.0,B-,-3757.0,236.0,243,65475.0,123.0,243.065475,0.00012299999999999998,5.060364907850446e-07
3142,,45,144,99,243,Es,-a,64747.0,207.0,7486.0,1.0,B-,-4640.0,298.0,243,69509.0,222.0,243.069509,0.000222,9.133189963369696e-07
3143,,43,143,100,243,Fm,-a,69387.0,215.0,7464.0,1.0,B-,,,243,74490.0,231.0,243.07449,0.00023099999999999998,9.503259679779642e-07
3144,0,58,151,93,244,Np,x,63202.0,298.0,7514.0,1.0,B-,3396.0,298.0,244,67850.0,320.0,244.06785,0.00031999999999999997,1.3111108243056183e-06
3145,,56,150,94,244,Pu,,59806.028,2.346,7524.815,0.01,B-,-73.168,2.686,244,64204.415,2.518,244.064204415,2.518e-06,1.0316957400760262e-08
3146,,54,149,95,244,Am,+,59879.196,1.492,7521.308,0.006,B-,1427.3,1.0,244,64282.964,1.601,244.064282964,1.601e-06,6.559747213139543e-09
3147,,52,148,96,244,Cm,-a,58451.896,1.107,7523.952,0.005,B-,-2261.989,14.357,244,62750.694,1.188,244.062750694,1.1879999999999999e-06,4.867600633943054e-09
3148,,50,147,97,244,Bk,-a,60713.885,14.399,7511.475,0.059,B-,-764.294,14.572,244,65179.039,15.457,244.065179039,1.5457e-05,6.333144310409833e-08
3149,,48,146,98,244,Cf,,61478.179,2.618,7505.136,0.011,B-,-4547.0,181.0,244,65999.543,2.81,244.065999543,2.8099999999999998e-06,1.1513279216529825e-08
3150,,46,145,99,244,Es,-a,66026.0,181.0,7483.0,1.0,B-,-2940.0,271.0,244,70881.0,195.0,244.070881,0.000195,7.989482366804748e-07
3151,,44,144,100,244,Fm,-a,68966.0,201.0,7468.0,1.0,B-,,,244,74038.0,216.0,244.074038,0.000216,8.849773690391437e-07
3152,0,59,152,93,245,Np,x,65890.0,300.0,7505.0,1.0,B-,2712.0,300.0,245,70736.0,322.0,245.070736,0.00032199999999999997,1.3139063653850533e-06
3153,,57,151,94,245,Pu,-n,63178.179,13.62,7513.281,0.056,B-,1277.71,13.733,245,67824.568,14.621,245.067824568,1.4621e-05,5.96610347595551e-08
3154,,55,150,95,245,Am,+a,61900.469,1.887,7515.303,0.008,B-,895.889,1.549,245,66452.89,2.025,245.06645289,2.0249999999999997e-06,8.263064879422468e-09
3155,,53,149,96,245,Cm,,61004.58,1.15,7515.767,0.005,B-,-809.256,1.496,245,65491.113,1.234,245.065491113,1.234e-06,5.035388680779217e-09
3156,,51,148,97,245,Bk,-a,61813.836,1.793,7509.27,0.007,B-,-1571.374,2.586,245,66359.885,1.924,245.066359885,1.9239999999999997e-06,7.850934746420753e-09
3157,,49,147,98,245,Cf,,63385.21,2.428,7499.663,0.01,B-,-2981.0,200.0,245,68046.825,2.606,245.068046825,2.6059999999999997e-06,1.0633781244687975e-08
3158,,47,146,99,245,Es,-a,66366.0,200.0,7484.0,1.0,B-,-3821.0,279.0,245,71247.0,215.0,245.071247,0.000215,8.772958991798822e-07
3159,,45,145,100,245,Fm,-a,70187.0,195.0,7466.0,1.0,B-,-5085.0,362.0,245,75349.0,209.0,245.075349,0.00020899999999999998,8.527989487837064e-07
3160,,43,144,101,245,Md,-a,75272.0,305.0,7442.0,1.0,B-,,,245,80808.0,328.0,245.080808,0.000328,1.3383340893832863e-06
3161,0,58,152,94,246,Pu,,65394.801,14.985,7506.539,0.061,B-,401.0,14.0,246,70204.209,16.087,246.070204209,1.6087e-05,6.537565184583051e-08
3162,,56,151,95,246,Am,IT,64994.0,18.0,7505.0,0.0,B-,2377.0,18.0,246,69774.0,19.0,246.069774,1.8999999999999998e-05,7.721387186709083e-08
3163,,54,150,96,246,Cm,,62616.967,1.526,7511.471,0.006,B-,-1350.0,60.0,246,67222.082,1.638,246.067222082,1.6379999999999998e-06,6.65671756742208e-09
3164,,52,149,97,246,Bk,-,63966.967,60.019,7502.803,0.244,B-,-123.325,60.02,246,68671.367,64.433,246.068671367,6.4433e-05,2.61849668395621e-07
3165,,50,148,98,246,Cf,,64090.292,1.515,7499.121,0.006,B-,-3810.0,224.0,246,68803.762,1.626,246.068803762,1.6259999999999998e-06,6.607907931200746e-09
3166,,48,147,99,246,Es,-a,67901.0,224.0,7480.0,1.0,B-,-2288.0,224.0,246,72894.0,240.0,246.072894,0.00023999999999999998,9.753207519069531e-07
3167,,46,146,100,246,Fm,-a,70188.833,15.333,7467.97,0.062,B-,-5926.0,260.0,246,75350.815,16.46,246.075350815,1.646e-05,6.689008039807557e-08
3168,,44,145,101,246,Md,-a,76115.0,259.0,7441.0,1.0,B-,,,246,81713.0,278.0,246.081713,0.000278,1.1297060501200266e-06
3169,0,59,153,94,247,Pu,x,69108.0,196.0,7494.0,1.0,B-,1954.0,220.0,247,74190.0,210.0,247.07419,0.00020999999999999998,8.499471353118673e-07
3170,,57,152,95,247,Am,+,67153.0,100.0,7499.0,0.0,B-,1620.0,100.0,247,72092.0,107.0,247.072092,0.000107,4.330719796552336e-07
3171,,55,151,96,247,Cm,,65533.143,3.797,7501.931,0.015,B-,43.581,6.324,247,70352.726,4.076,247.070352726,4.076e-06,1.6497325377279347e-08
3172,,53,150,97,247,Bk,-a,65489.562,5.189,7498.94,0.021,B-,-614.341,16.188,247,70305.94,5.57,247.07030594,5.57e-06,2.2544190321894253e-08
3173,,51,149,98,247,Cf,+a,66103.903,15.334,7493.285,0.062,B-,-2474.485,24.76,247,70965.462,16.461,247.070965462,1.6460999999999997e-05,6.662458281659863e-08
3174,,49,148,99,247,Es,+a,68578.388,19.441,7480.1,0.079,B-,-3094.0,116.0,247,73621.932,20.87,247.073621932,2.087e-05,8.44687499896038e-08
3175,,47,147,100,247,Fm,+a,71673.0,115.0,7464.0,0.0,B-,-4264.0,237.0,247,76944.0,123.0,247.076944,0.00012299999999999998,4.978206303215406e-07
3176,,45,146,101,247,Md,-a,75937.0,207.0,7444.0,1.0,B-,,,247,81521.0,222.0,247.081521,0.000222,8.984888837559001e-07
3177,0,58,153,95,248,Am,+,70563.0,200.0,7487.0,1.0,B-,3170.0,200.0,248,75752.0,215.0,248.075752,0.000215,8.666707578901141e-07
3178,,56,152,96,248,Cm,,67392.755,2.358,7496.728,0.01,B-,-687.0,71.0,248,72349.101,2.531,248.072349101,2.531e-06,1.0202668734230958e-08
3179,,54,151,97,248,Bk,IT,68080.0,71.0,7491.0,0.0,B-,842.0,71.0,248,73087.0,76.0,248.073087,7.599999999999999e-05,3.063613264908498e-07
3180,,52,150,98,248,Cf,-a,67238.012,5.121,7491.043,0.021,B-,-3061.0,53.0,248,72182.978,5.497,248.072182978,5.497e-06,2.215887301031045e-08
3181,,50,149,99,248,Es,-a,70299.0,52.0,7476.0,0.0,B-,-1599.0,53.0,248,75469.0,56.0,248.075469,5.6e-05,2.257377572467675e-07
3182,,48,148,100,248,Fm,,71897.857,8.497,7465.944,0.034,B-,-5250.0,238.0,248,77185.528,9.122,248.077185528,9.122e-06,3.6770813811778015e-08
3183,,46,147,101,248,Md,-a,77148.0,237.0,7442.0,1.0,B-,-3473.0,327.0,248,82822.0,255.0,248.082822,0.00025499999999999996,1.0278825351317551e-06
3184,,44,146,102,248,No,-a,80621.0,224.0,7424.0,1.0,B-,,,248,86550.0,241.0,248.08655,0.00024099999999999998,9.714351705080343e-07
3185,0,59,154,95,249,Am,x,73104.0,298.0,7479.0,1.0,B-,2353.0,298.0,249,78480.0,320.0,249.07848,0.00031999999999999997,1.2847356383417787e-06
3186,,57,153,96,249,Cm,-n,70750.702,2.371,7485.55,0.01,B-,904.317,2.594,249,75954.006,2.545,249.075954006,2.5449999999999998e-06,1.021776674571602e-08
3187,,55,152,97,249,Bk,+,69846.384,1.249,7486.04,0.005,B-,123.6,0.4,249,74983.182,1.34,249.074983182,1.34e-06,5.379906014169465e-09
3188,,53,151,98,249,Cf,,69722.784,1.183,7483.394,0.005,B-,-1452.0,30.0,249,74850.491,1.27,249.074850491,1.27e-06,5.0988688641043255e-09
3189,,51,150,99,249,Es,-a,71175.0,30.0,7474.0,0.0,B-,-2344.0,31.0,249,76409.0,32.0,249.076409,3.2e-05,1.2847463205557937e-07
3190,,49,149,100,249,Fm,,73519.188,6.212,7461.864,0.025,B-,-3713.0,201.0,249,78926.098,6.668,249.078926098,6.6679999999999995e-06,2.677063091791426e-08
3191,,47,148,101,249,Md,-a,77232.0,201.0,7444.0,1.0,B-,-4550.0,344.0,249,82912.0,216.0,249.082912,0.000216,8.671811256165176e-07
3192,,45,147,102,249,No,-a,81782.0,279.0,7422.0,1.0,B-,,,249,87797.0,300.0,249.087797,0.0003,1.204394609503893e-06
3193,0,58,154,96,250,Cm,-nn,72989.594,10.274,7478.938,0.041,B-,39.616,10.894,250,78357.556,11.029,250.078357556,1.1028999999999999e-05,4.4102177044769966e-08
3194,,56,153,97,250,Bk,+a,72949.978,3.719,7475.967,0.015,B-,1779.587,3.386,250,78315.027,3.992,250.078315027,3.992e-06,1.5962999429074845e-08
3195,,54,152,98,250,Cf,-a,71170.391,1.538,7479.956,0.006,B-,-2055.0,100.0,250,76404.561,1.651,250.076404561,1.651e-06,6.60198231375835e-09
3196,,52,151,99,250,Es,-,73225.0,100.0,7469.0,0.0,B-,-847.0,100.0,250,78611.0,107.0,250.078611,0.000107,4.2786546027320987e-07
3197,,50,150,100,250,Fm,,74072.243,7.888,7462.09,0.032,B-,-4558.0,301.0,250,79519.828,8.468,250.079519828,8.468e-06,3.386122944343515e-08
3198,,48,149,101,250,Md,-a,78630.0,301.0,7441.0,1.0,B-,-2933.0,362.0,250,84413.0,323.0,250.084413,0.000323,1.2915639008657447e-06
3199,,46,148,102,250,No,-a,81564.0,201.0,7426.0,1.0,B-,,,250,87562.0,215.0,250.087562,0.000215,8.596988921824109e-07
3200,0,59,155,96,251,Cm,+,76648.018,22.698,7466.722,0.09,B-,1420.0,20.0,251,82285.036,24.367,251.082285036,2.4367e-05,9.704786618660203e-08
3201,,57,154,97,251,Bk,+,75228.018,10.734,7469.263,0.043,B-,1093.0,10.0,251,80760.603,11.523,251.080760603,1.1523e-05,4.5893600020671275e-08
3202,,55,153,98,251,Cf,-a,74135.018,3.901,7470.5,0.016,B-,-377.259,7.057,251,79587.219,4.187,251.079587219,4.187e-06,1.6675987269120204e-08
3203,,53,152,99,251,Es,-a,74512.277,5.994,7465.881,0.024,B-,-1441.641,16.342,251,79992.224,6.434,251.079992224,6.434e-06,2.5625299503195512e-08
3204,,51,151,100,251,Fm,+a,75953.919,15.203,7457.02,0.061,B-,-3012.825,24.271,251,81539.889,16.32,251.081539889,1.632e-05,6.499880479948812e-08
3205,,49,150,101,251,Md,+a,78966.744,18.919,7441.9,0.075,B-,-3882.0,116.0,251,84774.291,20.31,251.084774291,2.0309999999999997e-05,8.088901470569176e-08
3206,,47,149,102,251,No,IT,82849.0,114.0,7423.0,0.0,B-,-4879.0,319.0,251,88942.0,123.0,251.088942,0.00012299999999999998,4.898662562368039e-07
3207,,45,148,103,251,Lr,x,87728.0,298.0,7401.0,1.0,B-,,,251,94180.0,320.0,251.09418,0.00031999999999999997,1.2744222108214535e-06
3208,0,60,156,96,252,Cm,x,79056.0,298.0,7460.0,1.0,B-,521.0,359.0,252,84870.0,320.0,252.08487,0.00031999999999999997,1.2694137494249455e-06
3209,,58,155,97,252,Bk,+,78535.0,200.0,7459.0,1.0,B-,2500.0,200.0,252,84310.0,215.0,252.08431,0.000215,8.528892575662484e-07
3210,,56,154,98,252,Cf,-a,76034.617,2.358,7465.347,0.009,B-,-1260.0,50.0,252,81626.523,2.531,252.081626523,2.531e-06,1.0040398560222202e-08
3211,,54,153,99,252,Es,-,77294.617,50.056,7457.242,0.199,B-,478.99,50.351,252,82979.189,53.736,252.082979189,5.3735999999999995e-05,2.131679027789943e-07
3212,,52,152,100,252,Fm,-a,76815.627,5.498,7456.038,0.022,B-,-3695.0,130.0,252,82464.972,5.902,252.082464972,5.9019999999999996e-06,2.341297321356947e-08
3213,,50,151,101,252,Md,IT,80510.0,130.0,7438.0,1.0,B-,-2361.0,131.0,252,86432.0,140.0,252.086432,0.00014,5.553650741504405e-07
3214,,48,150,102,252,No,,82871.427,9.292,7425.798,0.037,B-,-5866.0,238.0,252,88966.141,9.975,252.088966141,9.974999999999999e-06,3.9569363755574765e-08
3215,,46,149,103,252,Lr,-a,88737.0,238.0,7399.0,1.0,B-,,,252,95263.0,255.0,252.095263,0.00025499999999999996,1.0115223783479025e-06
3216,0,59,156,97,253,Bk,-a,80929.0,359.0,7451.0,1.0,B-,1627.0,359.0,253,86880.0,385.0,253.08688,0.000385,1.5212167458068152e-06
3217,,57,155,98,253,Cf,-a,79301.567,4.257,7454.829,0.017,B-,291.03,4.385,253,85133.738,4.57,253.085133738,4.57e-06,1.8057164925107683e-08
3218,,55,154,99,253,Es,-a,79010.538,1.25,7452.887,0.005,B-,-335.202,2.713,253,84821.305,1.341,253.084821305,1.341e-06,5.298618830972566e-09
3219,,53,153,100,253,Fm,-a,79345.74,2.932,7448.47,0.012,B-,-1827.0,31.0,253,85181.16,3.148,253.08518116,3.148e-06,1.243849989782626e-08
3220,,51,152,101,253,Md,-a,81173.0,31.0,7438.0,0.0,B-,-3186.0,32.0,253,87143.0,34.0,253.087143,3.4e-05,1.3434107950714827e-07
3221,,49,151,102,253,No,,84358.735,6.912,7422.471,0.027,B-,-4217.0,202.0,253,90562.831,7.42,253.090562831,7.419999999999999e-06,2.931756884572053e-08
3222,,47,150,103,253,Lr,-a,88575.0,202.0,7403.0,1.0,B-,-4982.0,457.0,253,95089.0,217.0,253.095089,0.000217,8.573852651878203e-07
3223,,45,149,104,253,Rf,-a,93557.0,410.0,7380.0,2.0,B-,,,253,100438.0,440.0,253.100438,0.00043999999999999996,1.738440294599569e-06
3224,0,60,157,97,254,Bk,x,84393.0,298.0,7440.0,1.0,B-,3052.0,298.0,254,90600.0,320.0,254.0906,0.00031999999999999997,1.259393303018687e-06
3225,,58,156,98,254,Cf,-a,81341.401,11.462,7449.225,0.045,B-,-649.193,12.113,254,87323.59,12.304,254.08732359,1.2304e-05,4.8424296915551605e-08
3226,,56,155,99,254,Es,-a,81990.594,4.01,7443.589,0.016,B-,1087.8,3.202,254,88020.527,4.304,254.088020527,4.304e-06,1.693901188679868e-08
3227,,54,154,100,254,Fm,-a,80902.794,2.414,7444.792,0.01,B-,-2550.0,100.0,254,86852.726,2.591,254.086852726,2.5910000000000003e-06,1.0197300537993837e-08
3228,,52,153,101,254,Md,-,83453.0,100.0,7432.0,0.0,B-,-1271.0,100.0,254,89590.0,107.0,254.08959,0.000107,4.211113095975321e-07
3229,,50,152,102,254,No,,84723.347,9.658,7423.59,0.038,B-,-5148.0,301.0,254,90954.259,10.367,254.090954259,1.0367000000000001e-05,4.080035052893977e-08
3230,,48,151,103,254,Lr,-a,89871.0,301.0,7400.0,1.0,B-,-3327.0,414.0,254,96481.0,323.0,254.096481,0.000323,1.2711706936232618e-06
3231,,46,150,104,254,Rf,-a,93199.0,283.0,7384.0,1.0,B-,,,254,100053.0,304.0,254.100053,0.00030399999999999996,1.1963791286576393e-06
3232,0,59,157,98,255,Cf,+,84809.0,200.0,7438.0,1.0,B-,720.0,200.0,255,91047.0,215.0,255.091047,0.000215,8.428363226718811e-07
3233,,57,156,99,255,Es,-a,84089.274,10.817,7437.821,0.042,B-,289.62,10.247,255,90273.553,11.612,255.090273553,1.1612e-05,4.5521139784215954e-08
3234,,55,155,100,255,Fm,-a,83799.654,4.291,7435.888,0.017,B-,-1043.416,7.747,255,89962.633,4.607,255.089962633,4.607e-06,1.8060295091375776e-08
3235,,53,154,101,255,Md,-a,84843.07,6.553,7428.729,0.026,B-,-1964.164,16.281,255,91082.787,7.035,255.091082787,7.0349999999999996e-06,2.757838464261095e-08
3236,,51,153,102,255,No,x,86807.234,14.904,7417.958,0.058,B-,-3140.066,23.138,255,93191.404,16.0,255.093191404,1.6e-05,6.272217581323149e-08
3237,,49,152,103,255,Lr,x,89947.3,17.698,7402.576,0.069,B-,-4382.0,116.0,255,96562.404,19.0,255.096562404,1.8999999999999998e-05,7.44815995203786e-08
3238,,47,151,104,255,Rf,-a,94330.0,115.0,7382.0,0.0,B-,-5263.0,377.0,255,101267.0,123.0,255.101267,0.00012299999999999998,4.82161462569294e-07
3239,,45,150,105,255,Db,-a,99593.0,359.0,7359.0,1.0,B-,,,255,106918.0,385.0,255.106918,0.000385,1.5091711468208791e-06
3240,0,60,158,98,256,Cf,-a,87041.0,314.0,7432.0,1.0,B-,-146.0,330.0,256,93442.0,338.0,256.093442,0.000338,1.3198307514645378e-06
3241,,58,157,99,256,Es,+,87187.0,100.0,7428.0,0.0,B-,1700.0,100.0,256,93599.0,108.0,256.093599,0.000108,4.217208099761994e-07
3242,,56,156,100,256,Fm,-a,85486.817,5.6,7431.78,0.022,B-,-1969.0,123.0,256,91773.878,6.012,256.091773878,6.011999999999999e-06,2.3475959063269505e-08
3243,,54,155,101,256,Md,IT,87456.0,122.0,7421.0,0.0,B-,-366.0,123.0,256,93888.0,132.0,256.093888,0.00013199999999999998,5.154359638602542e-07
3244,,52,154,102,256,No,-a,87822.062,7.743,7416.546,0.03,B-,-3924.536,83.264,256,94280.866,8.312,256.094280866,8.312e-06,3.245679666055959e-08
3245,,50,153,103,256,Lr,x,91746.598,82.903,7398.16,0.324,B-,-2475.451,84.802,256,98494.029,89.0,256.098494029,8.9e-05,3.4752254337708773e-07
3246,,48,152,104,256,Rf,-a,94222.049,17.848,7385.434,0.07,B-,-6276.0,241.0,256,101151.535,19.16,256.101151535,1.916e-05,7.481418917939346e-08
3247,,46,151,105,256,Db,-a,100498.0,240.0,7358.0,1.0,B-,,,256,107889.0,258.0,256.107889,0.000258,1.0073879450078165e-06
3248,0,59,158,99,257,Es,-a,89403.0,411.0,7422.0,2.0,B-,813.0,411.0,257,95979.0,441.0,257.095979,0.000441,1.7153127081773611e-06
3249,,57,157,100,257,Fm,-a,88590.033,4.486,7422.194,0.017,B-,-403.02,4.715,257,95105.317,4.815,257.095105317,4.8150000000000005e-06,1.8728477907282884e-08
3250,,55,156,101,257,Md,-a,88993.053,1.601,7417.582,0.006,B-,-1254.202,6.661,257,95537.977,1.718,257.095537977,1.718e-06,6.682340788635911e-09
3251,,53,155,102,257,No,-a,90247.256,6.678,7409.657,0.026,B-,-2418.0,45.0,257,96884.419,7.169,257.096884419,7.1689999999999995e-06,2.7884429701281107e-08
3252,,51,154,103,257,Lr,-a,92665.0,44.0,7397.0,0.0,B-,-3201.0,45.0,257,99480.0,47.0,257.09948,4.7e-05,1.8280861556001587e-07
3253,,49,153,104,257,Rf,-a,95866.427,10.817,7381.704,0.042,B-,-4340.0,203.0,257,102916.848,11.612,257.102916848,1.1612e-05,4.516479292557015e-08
3254,,47,152,105,257,Db,-a,100207.0,203.0,7362.0,1.0,B-,,,257,107576.0,218.0,257.107576,0.00021799999999999999,8.478941126184472e-07
3255,0,60,159,99,258,Es,x,92702.0,401.0,7412.0,2.0,B-,2276.0,448.0,258,99520.0,430.0,258.09952,0.00043,1.666024020501859e-06
3256,,58,158,100,258,Fm,-a,90426.0,200.0,7418.0,1.0,B-,-1260.0,200.0,258,97077.0,215.0,258.097077,0.000215,8.33019895068397e-07
3257,,56,157,101,258,Md,-a,91686.792,4.419,7409.675,0.017,B-,209.0,100.0,258,98429.825,4.743,258.098429825,4.743e-06,1.8376710014144312e-08
3258,,54,156,102,258,No,-a,91478.0,100.0,7407.0,0.0,B-,-3304.0,143.0,258,98205.0,107.0,258.098205,0.000107,4.1457088010356365e-07
3259,,52,155,103,258,Lr,-a,94782.0,102.0,7392.0,0.0,B-,-1559.0,107.0,258,101753.0,109.0,258.101753,0.00010899999999999999,4.223140630896839e-07
3260,,50,154,104,258,Rf,-a,96341.036,31.967,7382.538,0.124,B-,-5456.0,307.0,258,103426.362,34.317,258.103426362,3.4317e-05,1.3295832792188153e-07
3261,,48,153,105,258,Db,-a,101797.0,305.0,7358.0,1.0,B-,-3447.0,513.0,258,109284.0,328.0,258.109284,0.000328,1.270779550882021e-06
3262,,46,152,106,258,Sg,-a,105244.0,413.0,7342.0,2.0,B-,,,258,112984.0,443.0,258.112984,0.000443,1.7163026560492595e-06
3263,0,59,159,100,259,Fm,-a,93704.0,283.0,7407.0,1.0,B-,80.0,346.0,259,100596.0,304.0,259.100596,0.00030399999999999996,1.173289466304431e-06
3264,,57,158,101,259,Md,-a,93624.0,200.0,7405.0,1.0,B-,-454.0,200.0,259,100510.0,215.0,259.10051,0.000215,8.297938124475325e-07
3265,,55,157,102,259,No,-a,94078.569,6.589,7399.974,0.025,B-,-1773.0,71.0,259,100997.503,7.073,259.100997503,7.073e-06,2.729823531427395e-08
3266,,53,156,103,259,Lr,-a,95852.0,71.0,7390.0,0.0,B-,-2510.0,101.0,259,102901.0,76.0,259.102901,7.599999999999999e-05,2.9331975715702233e-07
3267,,51,155,104,259,Rf,-a,98362.0,72.0,7377.0,0.0,B-,-3629.0,90.0,259,105596.0,78.0,259.105596,7.8e-05,3.010355669817336e-07
3268,,49,154,105,259,Db,-a,101991.016,53.04,7360.362,0.205,B-,-4529.0,126.0,259,109491.865,56.94,259.109491865,5.6939999999999994e-05,2.1975265973531608e-07
3269,,47,153,106,259,Sg,-a,106520.0,115.0,7340.0,0.0,B-,,,259,114353.0,123.0,259.114353,0.00012299999999999998,4.7469388930377e-07
3270,0,60,160,100,260,Fm,-a,95766.0,435.0,7402.0,2.0,B-,-786.0,537.0,260,102809.0,467.0,260.102809,0.00046699999999999997,1.795443893110743e-06
3271,,58,159,101,260,Md,-a,96552.0,316.0,7396.0,1.0,B-,940.0,374.0,260,103653.0,340.0,260.103653,0.00033999999999999997,1.307171183789564e-06
